transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
4544,1690,Anthony Evans,110,45000,microwave,HOME,online,Delhi,06-26-2025,3,Card,0.1,Anthony1@gmail.com,8122945645,successful
4544,1690,Anthony Evans,110,45000,microwave,HOME,online,Delhi,06-26-2025,3,Card,0.1,Anthony1@gmail.com,8122945645,failed
4545,1502,Jillian Soto,105,45000,tv,Electronics,online,Hyderabad,07-04-2026,2,Cash,0.1,Jillian84@gmail.com,8550958229,successful
4546,1953,Andrea Smith,102,70000,PHONE,ELEC,online,Hyderabad,02-12-2025,2,NetBanking,0.1,Andrea82@gmail.com,8535739274,successful
4547,1968,Bill Wong,106,80000,Sofa,FURN,offline,Hyderabad,15-10-2025,4,NetBanking,0.1,Bill82@gmail.com,8926243595,successful
4548,1205,Timothy Jimenez,102,70000,phone,ELEC,online,Bangalore,04-25-2025,1,UPI,0.35,TimothyJimenez@gmail.com,7256788888,successful
4549,1101,Timothy Smith,105,45000,TV,electronics,offline,Delhi,11-11-2025,1,NetBanking,0.1,TimothySmith@gmail.com,6663078404,successful
4550,1791,Brenda Owens,106,80000,sofa,furniture,offline,Bangalore,04-03-2026,1,Card,0.4,BrendaOwens@gmail.com,7373862030,successful
4551,1834,David Thomas,109,65000,REFRIGERATOR,HOME,offline,Mumbai,11-23-2025,5,UPI,0.15,DavidThomas@yahoo.com,6689625827,successful
4552,1473,Ashley Dawson,105,45000,Tv,ELEC,online,Delhi,20-07-2025,0,UPI,0.1,Ashley6@gmail.com,7681407209,successful
4553,1662,Matthew Brown,104,8000,Shoes,clothing,online,Mumbai,29-10-2025,2,UPI,0.35,Matthew94@gmail.com,7682821709,successful
4554,1217,Colin Yang,107,50000,dining table,furniture,online,Chennai,17-11-2025,3,UPI,0.15,ColinYang@yahoo.com,7003410764,successful
4555,1699,Benjamin Butler,103,1300,Shirt,CLOTH,online,Hyderabad,11-01-2026,-2,NetBanking,0.35,BenjaminButler@gmail.com,8551100147,successful
4556,1765,Holly Bennett,104,8000,Shoes,Clothing,online,Mumbai,06-15-2025,1,Cash,0.1,Holly43@gmail.com,9248956421,successful
4557,1384,Hayley Anthony,104,8000,shoes,clothing,offline,Mumbai,21-09-2025,3,UPI,0.25,HayleyAnthony@yahoo.com,6532777407,successful
4558,1179,Alexandra May,109,65000,REFRIGERATOR,HOME,offline,Chennai,04-14-2026,2,NetBanking,0.35,AlexandraMay@yahoo.com,7768187005,successful
4559,1012,Cynthia Hudson,103,1300,shirt,clothing,online,Mumbai,05-01-2026,5,Cash,0.4,CynthiaHudson@yahoo.com,9520403338,successful
4560,1048,Darlene Eaton,106,80000,Sofa,FURN,online,Delhi,03-22-2026,2,Cash,0.25,DarleneEaton@yahoo.com,6703891939,successful
4561,1063,Renee Liu,104,8000,shoes,CLOTH,online,Delhi,13-12-2025,4,NetBanking,0.1,ReneeLiu@outlook.com,9122470261,successful
4562,1683,Rachel King,107,50000,DINING TABLE,FURN,offline,Bangalore,03-22-2026,2,NetBanking,0.35,Rachel70@gmail.com,6369841620,successful
4563,1007,Bryan Lindsey,104,8000,SHOES,Clothing,online,Hyderabad,10-14-2025,4,NetBanking,0.35,Bryan90@gmail.com,9289974489,successful
4564,1870,Thomas Lambert,105,45000,tv,electronics,offline,Hyderabad,12-22-2025,1,NetBanking,0.4,ThomasLambert@gmail.com,8841603416,successful
4565,1651,Keith Baker,109,65000,Refrigerator,home appliances,online,Hyderabad,09-07-2025,1,NetBanking,0.1,KeithBaker@yahoo.com,8085987465,successful
4565,1651,Keith Baker,109,65000,Refrigerator,home appliances,online,Hyderabad,09-07-2025,1,NetBanking,0.1,KeithBaker@yahoo.com,8085987465,failed
4566,1990,Regina Coleman,108,15000,Mixer grinder,home appliances,online,Mumbai,27-05-2025,4,NetBanking,0.35,Regina20@gmail.com,8166065304,successful
4567,1304,Charlotte Odom,109,65000,Refrigerator,Home Appliances,offline,Hyderabad,14-02-2026,5,UPI,0.1,CharlotteOdom@outlook.com,8116106294,successful
4568,1135,Brian Foster,102,70000,Phone,electronics,online,Hyderabad,12-31-2025,1,Card,0.2,BrianFoster@gmail.com,9158061785,successful
4569,1311,Elizabeth Peck,105,,TV,Electronics,online,Hyderabad,11-02-2026,4,Cash,0.15,ElizabethPeck@yahoo.com,9112760130,successful
4570,1824,Blake Brown,103,1300,Shirt,Clothing,offline,Hyderabad,06-12-2025,1,NetBanking,0.3,BlakeBrown@yahoo.com,6755402666,successful
4570,1824,Blake Brown,103,1300,Shirt,Clothing,offline,Hyderabad,06-12-2025,1,NetBanking,0.3,BlakeBrown@yahoo.com,6755402666,failed
4571,1451,Michael Long,105,,TV,Electronics,offline,Bangalore,08-16-2025,1,NetBanking,0.15,MichaelLong@yahoo.com,6472252751,successful
4572,1825,Mary Malone,110,45000,MICROWAVE,Home Appliances,offline,Delhi,05-31-2025,1,Card,0.1,MaryMalone@outlook.com,7014367480,successful
4573,1161,Lucas Brown,109,65000,refrigerator,Home Appliances,online,Delhi,15-05-2025,2,NetBanking,0.1,LucasBrown@outlook.com,7850758284,successful
4574,1252,Brad Galloway,110,45000,MICROWAVE,home appliances,online,Bangalore,17-11-2025,2,Cash,0.25,Brad1@gmail.com,7769245445,successful
4575,1325,Jennifer Morgan,108,,Mixer grinder,HOME,offline,Delhi,07-08-2025,5,Card,0.3,JenniferMorgan@outlook.com,7465070876,successful
4576,1643,Evelyn Cordova,104,,Shoes,clothing,offline,Chennai,11-11-2025,1,NetBanking,0.25,Evelyn48@gmail.com,6575442410,successful
4577,1434,Ryan Vaughn,108,,MIXER GRINDER,home appliances,online,Chennai,06-26-2025,4,NetBanking,0.3,RyanVaughn@gmail.com,7278973850,successful
4578,1021,Isaiah Campbell,110,45000,Microwave,home appliances,online,Chennai,15-01-2026,1,Cash,0.15,IsaiahCampbell@yahoo.com,8723243309,successful
4579,1618,Malik Torres,105,45000,Tv,Electronics,offline,Chennai,04-28-2025,2,UPI,0.4,Malik71@gmail.com,6904855612,successful
4580,1201,Kimberly Lawrence,104,8000,Shoes,CLOTH,offline,Mumbai,04-04-2026,5,Card,0.25,Kimberly95@gmail.com,7189180407,successful
4581,1826,Benjamin Chan,108,15000,Mixer grinder,home appliances,online,Chennai,08-20-2025,4,Cash,0.25,BenjaminChan@yahoo.com,6828311264,successful
4582,1385,Christina Bates,104,8000,Shoes,Clothing,offline,Hyderabad,28-12-2025,5,UPI,0.05,ChristinaBates@gmail.com,9277832278,successful
4583,1322,Heather Escobar,104,8000,SHOES,CLOTH,online,Bangalore,21-09-2025,5,UPI,0.35,HeatherEscobar@gmail.com,8471468220,successful
4584,1864,Dennis Beard,102,70000,phone,electronics,offline,Hyderabad,10-08-2025,4,NetBanking,0.1,DennisBeard@gmail.com,9857482310,successful
4585,1135,Brian Foster,101,250000,LAPTOP,Electronics,offline,Hyderabad,10-04-2025,1,Card,0.35,BrianFoster@gmail.com,9158061785,successful
4586,1636,Natalie Robinson,105,45000,tv,ELEC,online,Hyderabad,15-04-2026,1,NetBanking,0.35,NatalieRobinson@outlook.com,8214091680,successful
4587,1179,Alexandra May,104,8000,shoes,clothing,online,Chennai,22-07-2025,3,UPI,0.05,AlexandraMay@yahoo.com,7768187005,successful
4588,1905,Christopher Love,106,80000,SOFA,furniture,online,Bangalore,04-06-2026,4,Cash,0.1,Christopher24@gmail.com,8524998988,successful
4589,1432,Mercedes Oneal,104,8000,SHOES,clothing,online,Hyderabad,06-16-2025,1,Card,0.15,MercedesOneal@yahoo.com,8385476726,successful
4590,1594,Mike Chase,107,50000,DINING TABLE,Furniture,online,Mumbai,23-02-2026,3,NetBanking,0.15,Mike40@gmail.com,8243941267,successful
4591,1268,Jill Curtis,102,70000,PHONE,Electronics,online,Hyderabad,09-10-2025,5,UPI,0.15,JillCurtis@gmail.com,7152849083,successful
4592,1672,Tiffany Perry,108,15000,mixer grinder,Home Appliances,online,Delhi,10-10-2025,2,UPI,0.35,TiffanyPerry@gmail.com,6105343993,successful
4593,1664,Diane King,101,250000,Laptop,ELEC,online,Bangalore,23-07-2025,4,UPI,0.35,DianeKing@yahoo.com,9770674528,successful
4594,1676,Jack Mata,101,250000,Laptop,electronics,offline,Delhi,11-23-2025,4,NetBanking,0.1,Jack55@gmail.com,9203609565,successful
4595,1719,Laurie Hill,102,70000,PHONE,ELEC,offline,Chennai,11-27-2025,4,UPI,0.35,LaurieHill@gmail.com,9403748960,successful
4596,1587,Dylan Colon,108,15000,mixer grinder,HOME,offline,Bangalore,08-07-2025,3,Cash,0.35,Dylan70@gmail.com,7381591882,successful
4597,1081,Robert Lucas,102,70000,PHONE,electronics,online,Hyderabad,06-06-2025,1,NetBanking,0.3,RobertLucas@outlook.com,6709031415,successful
4598,1770,Daniel Lester,108,15000,mixer grinder,Home Appliances,offline,Chennai,24-09-2025,2,Cash,0.05,DanielLester@gmail.com,7236956411,successful
4599,1794,Diana Anderson,107,50000,DINING TABLE,FURN,online,Delhi,31-08-2025,2,Cash,0.25,DianaAnderson@outlook.com,7096084294,successful
4600,1950,Steven Patel,105,45000,Tv,ELEC,online,Chennai,08-12-2025,1,NetBanking,0.35,Steven79@gmail.com,9153160095,successful
4601,1920,Caitlin Stokes,105,45000,tv,ELEC,offline,Chennai,13-06-2025,5,Cash,0.15,CaitlinStokes@gmail.com,6113512128,successful
4602,1856,Katelyn Wallace,107,50000,dining table,FURN,offline,Delhi,13-12-2025,4,Card,0.05,KatelynWallace@yahoo.com,8510522543,successful
4603,1553,Brandon Terry,103,1300,SHIRT,Clothing,offline,Bangalore,26-10-2025,3,Cash,0.15,Brandon50@gmail.com,6469038444,successful
4604,1849,Laura Cox,101,250000,Laptop,ELEC,online,Delhi,12-11-2025,4,UPI,0.15,LauraCox@gmail.com,7860413325,successful
4605,1624,Krista Miller,108,15000,MIXER GRINDER,home appliances,online,Chennai,03-11-2025,3,Cash,0.25,KristaMiller@outlook.com,6604240850,successful
4605,1624,Krista Miller,108,15000,MIXER GRINDER,home appliances,online,Chennai,03-11-2025,3,Cash,0.25,KristaMiller@outlook.com,6604240850,failed
4606,1891,Rachael Harper,105,45000,TV,electronics,offline,Chennai,07-02-2026,3,NetBanking,0.1,RachaelHarper@gmail.com,7690331229,successful
4607,1711,Neil Farley,103,1300,SHIRT,CLOTH,offline,Mumbai,10-16-2025,5,NetBanking,0.3,NeilFarley@yahoo.com,7102389283,successful
4608,1103,Steven Martinez,108,15000,MIXER GRINDER,home appliances,online,Mumbai,02-08-2026,2,NetBanking,0.35,Steven81@gmail.com,6398895377,successful
4609,1044,Joseph Stephens,101,250000,LAPTOP,electronics,offline,Hyderabad,20-12-2025,3,Cash,0.4,JosephStephens@yahoo.com,6929962783,successful
4610,1423,Aaron Morgan,104,8000,SHOES,clothing,offline,Chennai,05-31-2025,4,UPI,0.2,AaronMorgan@yahoo.com,9446800195,successful
4611,1045,Natalie Gibson,103,1300,SHIRT,CLOTH,offline,Chennai,03-03-2026,2,NetBanking,0.05,NatalieGibson@outlook.com,8053371404,successful
4611,1045,Natalie Gibson,103,1300,SHIRT,CLOTH,offline,Chennai,03-03-2026,2,NetBanking,0.05,NatalieGibson@outlook.com,8053371404,failed
4612,1806,Michele Lewis,102,,PHONE,ELEC,offline,Bangalore,18-02-2026,5,NetBanking,0.35,MicheleLewis@yahoo.com,7817206142,successful
4613,1129,Richard Kelly,110,45000,Microwave,Home Appliances,offline,Hyderabad,03-24-2026,3,Card,0.3,Richard66@gmail.com,6901455353,successful
4614,1019,Judy Graham,104,8000,Shoes,clothing,offline,Hyderabad,02-12-2025,5,NetBanking,0.15,JudyGraham@outlook.com,8801624595,successful
4615,1289,Robert Mccoy,103,1300,shirt,Clothing,offline,Bangalore,06-05-2025,4,UPI,0.1,RobertMccoy@outlook.com,7257357927,successful
4616,1419,Jessica Mays,101,250000,Laptop,Electronics,online,Bangalore,23-06-2025,2,Cash,0.4,Jessica27@gmail.com,6767732345,successful
4617,1455,Jason Taylor,106,80000,Sofa,furniture,offline,Mumbai,25-09-2025,5,UPI,0.15,JasonTaylor@outlook.com,8409033342,successful
4617,1455,Jason Taylor,106,80000,Sofa,furniture,offline,Mumbai,25-09-2025,5,UPI,0.15,JasonTaylor@outlook.com,8409033342,failed
4618,1393,Alejandro Bonilla,102,70000,PHONE,ELEC,offline,Mumbai,26-12-2025,5,NetBanking,0.15,AlejandroBonilla@outlook.com,7880484253,successful
4619,1110,Thomas Travis,101,250000,Laptop,electronics,online,Hyderabad,02-09-2025,2,NetBanking,0.4,ThomasTravis@gmail.com,6857932750,successful
4620,1446,Patrick Conner,102,70000,phone,ELEC,online,Bangalore,31-10-2025,2,Card,0.35,Patrick92@gmail.com,6426009678,successful
4621,1759,Tamara Carter,108,15000,mixer grinder,home appliances,online,Hyderabad,03-07-2026,3,NetBanking,0.3,TamaraCarter@outlook.com,6536528655,successful
4622,1347,George Hill,106,80000,sofa,Furniture,offline,Chennai,19-03-2026,5,UPI,0.2,George98@gmail.com,9665378692,successful
4623,1159,Steven Jackson,108,15000,Mixer grinder,home appliances,online,Chennai,03-25-2026,-2,NetBanking,0.3,StevenJackson@outlook.com,7121746333,successful
4624,1579,Jennifer Randall,102,70000,phone,ELEC,offline,Hyderabad,15-11-2025,1,Card,0.35,JenniferRandall@outlook.com,8998542752,successful
4625,1863,Savannah Richards,110,45000,MICROWAVE,HOME,offline,Bangalore,11-22-2025,5,NetBanking,0.1,SavannahRichards@yahoo.com,8039614780,successful
4626,1761,Gina Nichols,103,1300,shirt,clothing,online,Chennai,14-07-2025,1,Card,0.15,GinaNichols@outlook.com,9491734138,successful
4626,1761,Gina Nichols,103,1300,shirt,clothing,online,Chennai,14-07-2025,1,Card,0.15,GinaNichols@outlook.com,9491734138,failed
4627,1402,Alyssa Hopkins,109,65000,Refrigerator,Home Appliances,online,Hyderabad,07-27-2025,2,Card,0.25,AlyssaHopkins@gmail.com,7314264515,successful
4628,1118,Darrell Thomas,106,80000,sofa,FURN,offline,Bangalore,23-10-2025,2,Cash,0.1,Darrell59@gmail.com,8413064466,successful
4629,1612,Miguel Hernandez,108,15000,Mixer grinder,HOME,offline,Bangalore,04-25-2025,2,Card,0.2,MiguelHernandez@outlook.com,7369769651,successful
4630,1099,Mike Sanders,109,65000,refrigerator,HOME,online,Mumbai,24-07-2025,2,UPI,0.2,Mike85@gmail.com,8655480433,successful
4631,1290,Devin Adams,104,8000,Shoes,clothing,offline,Bangalore,10-11-2025,3,NetBanking,0.3,DevinAdams@gmail.com,8643883022,successful
4632,1063,Renee Liu,102,70000,Phone,Electronics,offline,Delhi,29-05-2025,3,NetBanking,0.05,ReneeLiu@outlook.com,9122470261,successful
4632,1063,Renee Liu,102,70000,Phone,Electronics,offline,Delhi,29-05-2025,3,NetBanking,0.05,ReneeLiu@outlook.com,9122470261,failed
4633,1610,Amy Scott,107,50000,DINING TABLE,FURN,online,Bangalore,13-06-2025,4,UPI,0.3,AmyScott@yahoo.com,7761275051,successful
4634,1382,Natalie Daniels,108,,mixer grinder,HOME,offline,Chennai,17-04-2025,5,UPI,0.05,NatalieDaniels@yahoo.com,6561706506,successful
4635,1321,Daniel Taylor,107,50000,Dining table,FURN,offline,Hyderabad,19-12-2025,4,Card,0.25,DanielTaylor@gmail.com,6991123962,successful
4636,1896,Chelsea Roberts,102,70000,phone,ELEC,online,Chennai,03-03-2026,2,Card,0.4,Chelsea34@gmail.com,7366239107,successful
4636,1896,Chelsea Roberts,102,70000,phone,ELEC,online,Chennai,03-03-2026,2,Card,0.4,Chelsea34@gmail.com,7366239107,failed
4637,1596,Amy Lopez,108,15000,Mixer grinder,HOME,offline,Bangalore,04-13-2026,1,Cash,0.25,AmyLopez@outlook.com,7082607400,successful
4638,1377,Steven Keith,107,,Dining table,Furniture,offline,Delhi,21-09-2025,3,Card,0.15,Steven25@gmail.com,7490253101,successful
4639,1407,Laura Adams,101,250000,laptop,ELEC,offline,Bangalore,06-06-2025,4,Cash,0.3,Laura22@gmail.com,6091087968,successful
4639,1407,Laura Adams,101,250000,laptop,ELEC,offline,Bangalore,06-06-2025,4,Cash,0.3,Laura22@gmail.com,6091087968,failed
4640,1104,Jennifer Guerrero,104,8000,Shoes,CLOTH,offline,Hyderabad,16-02-2026,3,Cash,0.35,JenniferGuerrero@gmail.com,6676047274,successful
4641,1411,Luis Jackson,108,15000,Mixer grinder,home appliances,online,Mumbai,12-06-2025,4,Card,0.3,Luis79@gmail.com,6623019917,successful
4642,1048,Darlene Eaton,102,70000,Phone,ELEC,online,Delhi,31-10-2025,3,Cash,0.25,DarleneEaton@yahoo.com,6703891939,successful
4642,1048,Darlene Eaton,102,70000,Phone,ELEC,online,Delhi,31-10-2025,3,Cash,0.25,DarleneEaton@yahoo.com,6703891939,failed
4643,1176,Mallory Hernandez,101,,Laptop,ELEC,online,Chennai,24-10-2025,5,Card,0.1,MalloryHernandez@gmail.com,7300478619,successful
4644,1070,Mark Holt,105,45000,Tv,electronics,offline,Delhi,11-05-2025,2,NetBanking,0.2,MarkHolt@gmail.com,6062038962,successful
4645,1353,Tonya Johnson,110,45000,MICROWAVE,Home Appliances,online,Delhi,04-13-2026,1,Card,0.35,Tonya48@gmail.com,9931842216,successful
4646,1862,Sydney Love,103,1300,SHIRT,CLOTH,offline,Hyderabad,13-01-2026,-2,NetBanking,0.15,Sydney27@gmail.com,8272196396,successful
4647,1378,Joyce Simmons,104,8000,SHOES,clothing,online,Hyderabad,16-12-2025,2,Card,0.15,JoyceSimmons@yahoo.com,7889021049,successful
4647,1378,Joyce Simmons,104,8000,SHOES,clothing,online,Hyderabad,16-12-2025,2,Card,0.15,JoyceSimmons@yahoo.com,7889021049,failed
4648,1455,Jason Taylor,101,250000,Laptop,ELEC,online,Mumbai,13-07-2025,4,Card,0.3,JasonTaylor@outlook.com,8409033342,successful
4649,1541,Emily Brown,105,45000,Tv,Electronics,offline,Delhi,21-01-2026,2,UPI,0.05,EmilyBrown@outlook.com,6284097354,successful
4650,1512,David Kent,103,,Shirt,CLOTH,offline,Delhi,10-25-2025,1,Card,0.15,DavidKent@gmail.com,6957163674,successful
4651,1223,Alexander Paul,102,70000,phone,Electronics,offline,Mumbai,01-31-2026,1,UPI,0.05,AlexanderPaul@gmail.com,6329550389,successful
4652,1463,Matthew Mathis,106,80000,sofa,Furniture,offline,Delhi,05-23-2025,1,UPI,0.05,MatthewMathis@yahoo.com,9643726617,successful
4653,1902,Sandra Buck,105,45000,tv,electronics,offline,Chennai,07-12-2025,3,Cash,0.25,SandraBuck@yahoo.com,8421299565,successful
4654,1469,Dennis Perry,107,50000,DINING TABLE,Furniture,offline,Mumbai,20-01-2026,4,NetBanking,0.4,DennisPerry@outlook.com,7488738351,successful
4655,1287,Roy Mack,104,8000,SHOES,CLOTH,online,Mumbai,07-04-2026,5,UPI,0.25,Roy27@gmail.com,7252704481,successful
4656,1114,Anthony Wright,103,1300,Shirt,CLOTH,online,Chennai,06-30-2025,3,Card,0.15,AnthonyWright@outlook.com,9840976613,successful
4657,1374,Anthony Kelley,106,80000,sofa,Furniture,online,Hyderabad,28-09-2025,1,UPI,0.3,AnthonyKelley@gmail.com,9969461208,successful
4657,1374,Anthony Kelley,106,80000,sofa,Furniture,online,Hyderabad,28-09-2025,1,UPI,0.3,AnthonyKelley@gmail.com,9969461208,failed
4658,1709,Savannah Lee,103,1300,Shirt,Clothing,online,Bangalore,17-03-2026,2,Cash,0.35,SavannahLee@outlook.com,6631805308,successful
4659,1891,Rachael Harper,105,45000,tv,Electronics,online,Chennai,05-07-2025,4,Card,0.15,RachaelHarper@gmail.com,7690331229,successful
4660,1279,Martin Bass,109,65000,Refrigerator,home appliances,online,Chennai,09-07-2025,3,UPI,0.05,Martin99@gmail.com,8857908762,successful
4661,1354,Jordan Donaldson,101,250000,LAPTOP,Electronics,online,Bangalore,31-01-2026,1,NetBanking,0.4,Jordan96@gmail.com,7061182732,successful
4662,1089,Jessica Avila,109,65000,REFRIGERATOR,Home Appliances,offline,Bangalore,04-06-2025,2,Card,0.25,JessicaAvila@outlook.com,6150667057,successful
4663,1298,Jeremy Barton,109,,REFRIGERATOR,Home Appliances,online,Chennai,24-08-2025,1,NetBanking,0.35,JeremyBarton@outlook.com,6866403767,successful
4664,1640,Daniel Morris,107,50000,dining table,furniture,offline,Hyderabad,06-25-2025,3,NetBanking,0.3,DanielMorris@outlook.com,8790776803,successful
4665,1824,Blake Brown,103,,shirt,Clothing,offline,Hyderabad,29-07-2025,5,UPI,0.4,BlakeBrown@yahoo.com,6755402666,successful
4666,1613,Deborah Cortez,105,45000,tv,electronics,offline,Mumbai,25-09-2025,3,Cash,0.15,DeborahCortez@gmail.com,9316439818,successful
4667,1084,Nicole Moss,108,15000,mixer grinder,home appliances,offline,Delhi,20-09-2025,1,UPI,0.4,NicoleMoss@gmail.com,9212867993,successful
4668,1336,Kelsey Ochoa,110,45000,MICROWAVE,home appliances,online,Hyderabad,14-11-2025,1,Card,0.1,KelseyOchoa@gmail.com,8551635273,successful
4668,1336,Kelsey Ochoa,110,45000,MICROWAVE,home appliances,online,Hyderabad,14-11-2025,1,Card,0.1,KelseyOchoa@gmail.com,8551635273,failed
4669,1167,Gabriel Sanchez,107,50000,DINING TABLE,FURN,offline,Mumbai,01-08-2026,3,Cash,0.05,Gabriel59@gmail.com,9536147668,successful
4670,1996,Jeremy Conley,104,8000,shoes,Clothing,online,Chennai,11-23-2025,3,NetBanking,0.2,JeremyConley@gmail.com,8246304487,successful
4671,1463,Matthew Mathis,110,45000,microwave,home appliances,online,Delhi,05-06-2025,3,Card,0.15,MatthewMathis@yahoo.com,9643726617,successful
4672,1576,Christopher Shepherd,104,,SHOES,Clothing,offline,Bangalore,12-04-2025,5,Cash,0.05,ChristopherShepherd@yahoo.com,8033021215,successful
4673,1234,Robin Dean,105,45000,tv,Electronics,online,Mumbai,08-12-2025,5,UPI,0.25,RobinDean@gmail.com,7146464881,successful
4674,1414,Kathleen Dickson,106,80000,SOFA,FURN,offline,Hyderabad,05-30-2025,4,Cash,0.25,Kathleen75@gmail.com,8962858115,successful
4675,1967,Elizabeth Good,107,50000,Dining table,FURN,offline,Delhi,01-10-2025,3,UPI,0.15,Elizabeth92@gmail.com,7577421806,successful
4676,1131,Susan Ramirez,104,8000,SHOES,clothing,online,Chennai,20-11-2025,2,Cash,0.35,Susan92@gmail.com,8539897276,successful
4677,1536,Michael Chavez,107,50000,DINING TABLE,Furniture,offline,Chennai,14-04-2026,1,NetBanking,0.3,MichaelChavez@yahoo.com,9826461985,successful
4678,1631,Vincent Riley,108,15000,mixer grinder,HOME,online,Delhi,22-10-2025,2,Cash,0.2,Vincent14@gmail.com,7693758730,successful
4679,1083,Tina Hawkins,109,65000,REFRIGERATOR,home appliances,offline,Delhi,13-09-2025,4,Card,0.4,TinaHawkins@yahoo.com,8094722636,successful
